7;Edificios;73;SI;ESTUDIO FACTIBILIDAD VIAL PRT MELIPILLA;SERVICIOS DE INGENIERIA JORGE WASHINGTON LIMITADA;47;MELIPILLA;;;06-11-2015;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;255140
7;Edificios;74;SI;CALIFATAS TERRENO RANCAGUA;LUIS ANTONIO CANALES MIRANDA;163;MELIPILLA;;;16-11-2015;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;100000
7;Edificios;74;SI;PLANO CON TOPOGRAFIA DE DETALLE SEGÈN REQUERIMEINTO CON DETALLE EXTERIOR Y CURVAS DE NIVEL CON GPS;LUIS ANTONIO CANALES MIRANDA;163;MELIPILLA;;;16-11-2015;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;500000
7;Edificios;74;SI;SUBDIVISION MELIPILLA;LUIS ANTONIO CANALES MIRANDA;163;MELIPILLA;;;16-11-2015;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;880000
7;Edificios;35;SI;CONSTRUCCI‡N;LUIS ANTONIO CANALES MIRANDA;164;MELIPILLA;CONSTRUCCI‡N;;02-12-2015;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;28165753
7;Edificios;75;SI;ESTUDIO FACTIBILIDAD VIAL PRT MELIPILLA;SERVICIOS DE INGENIERIA JORGE WASHINGTON LIMITADA;56;MELIPILLA;;;16-12-2015;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;255140
7;Edificios;67;SI;ESTUDIO ANALISIS VIAL BASICO PRT;SERVICIOS DE INGENIERIA JORGE WASHINGTON LIMITADA;59;MELIPILLA;;;05-01-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;998894
7;Edificios;76;SI;ESTUDIO ANALISIS VIAL BASICO PRT ;SERVICIOS DE INGENIERIA JORGE WASHINGTON LIMITADA;65;MELIPILLA;;;28-01-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;669771
7;Edificios;47;SI;ASESORIA EN COMPRA DE PROPIEDAD UBICADA EN MELIPILLA, PARCELAS UNO Y DOS LOS JAZMINES;ASESORIAS LAM S.p.A;17;MELIPILLA;;;22-09-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;5400000
7;Edificios;69;SI;CALICATA MELIPILLA;CONSTRUCCIONES DANIELA ALIAGA E.I.R.L;1;MELIPILLA;;;13-10-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;150000
7;Edificios;70;SI;TOPOGRAFIA MELIPILLA;CONSTRUCCIONES DANIELA ALIAGA E.I.R.L;2;MELIPILLA;;;13-10-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;500000
7;Edificios;68;SI;ESTUDIO ANALISIS VIAL BASICO PRT;SERVICIOS DE INGENIERIA JORGE WASHINGTON LIMITADA;46;MELIPILLA;;;29-10-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;998894
7;Edificios;36;SI;CONSTRUCCI‡N;INGEMAB INGENIERIA Y CONSULTORIA SPA;480;MELIPILLA;CONSTRUCCI‡N;;10-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;1549753
7;Edificios;48;SI;VISITA A TERRENO MELIPILLA;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;570;MELIPILLA;;;10-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;60000
7;Edificios;48;SI;COEFICIENTE DE EMPUJE;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;570;MELIPILLA;;;10-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;100000
7;Edificios;48;SI;INFORME DE MECANICA DE SUELOS POR UN INGENIERO CIVIL;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;570;MELIPILLA;;;10-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;500950
7;Edificios;48;SI;MECANICA DE SUELOS PARA FUNDACION;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;570;MELIPILLA;;;10-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;345000
7;Edificios;46;SI;COEFICIENTE DE EMPUJE;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;23011;MELIPILLA;;;23-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;100000
7;Edificios;46;SI;MEC SUELOS- INFORME INGENIERO;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;23011;MELIPILLA;;;23-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;500950
7;Edificios;46;SI;MEC SUELOS- ESTUDIO DE SUELOS;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;23011;MELIPILLA;;;23-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;345000
7;Edificios;46;SI;VISITA;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;23011;MELIPILLA;;;23-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;35000
7;Edificios;46;SI;HORA LABORATORISTA;SOC DE CONTROL DE CALIDAD E INSPECCIONES LIMITADA;23011;MELIPILLA;;;23-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;8000
7;Edificios;65;SI;ENTREGA PROYECTO 50%. PROYECTO CALCULO ESTRUCTURAL PRT;INGEMAB INGENIERIA Y CONSULTORIA SPA;486;MELIPILLA;;;29-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;1549753
7;Edificios;66;SI;ENTREGA PROYECTO 50%. PROYECTO CALCULO ESTRUCTURAL PRT MELIPILLA, REVISION ESTRUCTURAL EXTERNA PRT MELIPILLA;INGEMAB INGENIERIA Y CONSULTORIA SPA;487;MELIPILLA;;;29-11-2016;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;1549753
7;Edificios;71;SI;INGENIERIA VIAL ANTICIPO PROYECTOS DE ACCESO VIAL MELIPILLA;SOCIEDAD DE INGENIERIA ESTRUCTURAL LIMITADA;1002;MELIPILLA;;;25-01-2017;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;120;800000
7;Maquinaria y equipos;40;SI;BANCO DE PRUEBAS LV XG (LIVIANOS);ACTIA MULLER;3840089757-0;MELIPILLA;OPERATIVA;;02-02-2017;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;60;15692318,4
7;Maquinaria y equipos;40;SI;BANCO DE PRUEBAS LV XG (LIVIANOS);ACTIA MULLER;3840089757-0;MELIPILLA;OPERATIVA;;02-02-2017;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;60;15692318,4
7;Maquinaria y equipos;49;SI;TOS-000. ALMACENAJE CTR40 STD TCLU4716917/ 27 DIAS;TERMINAL PACIFICO SUR VAP S.A;62957;MELIPILLA;;;03-02-2017;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;60;2001833
7;Maquinaria y equipos;50;SI;TOS-000. ALMACENAJE CTR40 STD HLXU6351771/ 28 DIAS;TERMINAL PACIFICO SUR VAP S.A;62958;MELIPILLA;;;03-02-2017;10-11-2015;10-11-2023;01-12-2018;1;78;C24;;60;2074127
