8;Edificios;151;SI;Bases De Licitacion Para Otorgar Concesiones Para Operar Establecimientos Que Practiquen Revisiones Tenicas De Vehiculos En La Region Del Libertador General Bernardo Ohiggins;Subsecretaria De Transportes;8934;Curico;Construccion;;18-04-2013;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;28011
8;Edificios;152;SI;Anticipo Para Estudios De Impacto Sobre Sistema De Transporte Y Analisis Vial Basico, Para Prt;Mario Humberto Zu§iga Pozo E.I.R.L;104;Curico;Construccion;;22-10-2014;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;889926
8;Edificios;156;SI;Estado De Pago Por Aprobaci¢n De Estudios De Impacto Vial, De Plantas De Revisi¢n TÇcnica, Ubicadas En Regi¢n Del Maule;Mario Humberto Zu§iga;108;Curico;Construccion;;11-12-2014;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;902993
8;Edificios;22;SI;Construccion;Roberto Hector Garcia Gatica;511;Curico;Construccion;;22-12-2014;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;12605042
8;Edificios;112;SI;Mecanica De Suelo Curico;Soc De Control De Calidaad E Inspecciones Limitada;21566;Curico;Construccion;;28-01-2015;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;537815
8;Edificios;49;SI;Construccion;Roberto Hector Garcia Gatica;514;Curico;Construccion;;03-02-2015;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;18965829
8;Edificios;153;SI;Levantamiento Topografico Curico;Rayaco Ingenieria Y Construccion Limitada;7;Curico;Construccion;;16-03-2015;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;250000
8;Edificios;32;SI;Construccion;Roberto Hector Garcia Gatica;561;Curico;Construccion;;15-04-2015;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;58140113
8;Edificios;29;SI;Construccion;Roberto Hector Garcia Gatica;563;Curico;Construccion;;21-05-2015;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;731000
8;Edificios;28;SI;Construccion;Roberto Hector Garcia Gatica;564;Curico;Construccion;;27-05-2015;31-08-2016;31-08-2024;01-09-2016;1;90;C;;120;35424324
